,review_id,category
779,952,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
780,955,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
781,957,FOOD#QUALITY
782,958,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
783,960,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
784,961,FOOD#QUALITY
785,963,DRINKS#QUALITY
786,965,FOOD#QUALITY
787,966,"FOOD#QUALITY,FOOD#QUALITY"
788,967,RESTAURANT#PRICES
789,969,RESTAURANT#GENERAL
790,970,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
791,971,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
792,972,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
793,973,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
794,974,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
795,979,RESTAURANT#GENERAL
796,980,FOOD#QUALITY
797,981,FOOD#STYLE_OPTIONS
798,982,SERVICE#GENERAL
799,983,RESTAURANT#PRICES
800,984,RESTAURANT#GENERAL
801,985,RESTAURANT#PRICES
802,986,SERVICE#GENERAL
803,987,FOOD#QUALITY
804,988,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
805,994,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
806,996,RESTAURANT#MISCELLANEOUS
807,997,"FOOD#QUALITY,FOOD#QUALITY"
808,998,"SERVICE#GENERAL,SERVICE#GENERAL"
809,999,SERVICE#GENERAL
810,1000,"SERVICE#GENERAL,SERVICE#GENERAL"
811,1001,RESTAURANT#MISCELLANEOUS
812,1002,"FOOD#QUALITY,FOOD#QUALITY"
813,1003,"SERVICE#GENERAL,SERVICE#GENERAL"
814,1004,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
815,1005,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
816,1006,SERVICE#GENERAL
817,1007,SERVICE#GENERAL
818,1008,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
819,1009,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
820,1010,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
821,1011,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
822,1012,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
823,1013,SERVICE#GENERAL
824,1014,FOOD#QUALITY
825,1015,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
826,1018,RESTAURANT#GENERAL
827,1019,RESTAURANT#GENERAL
828,1020,"FOOD#QUALITY,FOOD#QUALITY"
829,1021,"SERVICE#GENERAL,SERVICE#GENERAL"
830,1022,RESTAURANT#MISCELLANEOUS
831,1023,AMBIENCE#GENERAL
832,1025,RESTAURANT#MISCELLANEOUS
833,1026,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
834,1027,RESTAURANT#GENERAL
835,1028,FOOD#QUALITY
836,1029,"FOOD#QUALITY,FOOD#QUALITY"
837,1030,"SERVICE#GENERAL,SERVICE#GENERAL"
838,1032,FOOD#STYLE_OPTIONS
839,1033,FOOD#QUALITY
840,1034,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
841,1035,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
842,1036,FOOD#QUALITY
843,1037,RESTAURANT#PRICES
844,1038,FOOD#QUALITY
845,1039,FOOD#QUALITY
846,1040,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
847,1041,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
848,1042,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
849,1044,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
850,1045,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
851,1046,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
852,1048,RESTAURANT#GENERAL
853,1049,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
854,1050,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
855,1051,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
856,1052,RESTAURANT#GENERAL
857,1053,FOOD#QUALITY
858,1055,FOOD#STYLE_OPTIONS
859,1056,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
860,1057,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
861,1058,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
862,1059,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
863,1060,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
864,1061,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
865,1062,FOOD#QUALITY
866,1063,FOOD#QUALITY
867,1064,FOOD#STYLE_OPTIONS
868,1066,FOOD#PRICES
869,1067,FOOD#QUALITY
870,1068,LOCATION#GENERAL
871,1069,FOOD#QUALITY
872,1071,RESTAURANT#GENERAL
873,1072,RESTAURANT#GENERAL
874,1073,FOOD#QUALITY
875,1074,FOOD#PRICES
876,1075,RESTAURANT#GENERAL
877,1076,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
878,1077,FOOD#QUALITY
879,1078,FOOD#STYLE_OPTIONS
880,1079,AMBIENCE#GENERAL
881,1080,SERVICE#GENERAL
882,1083,FOOD#QUALITY
883,1084,FOOD#QUALITY
884,1085,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
885,1086,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
886,1087,RESTAURANT#GENERAL
887,1088,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
888,1089,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
889,1090,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
890,1092,"FOOD#QUALITY,FOOD#QUALITY"
891,1093,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
892,1094,SERVICE#GENERAL
893,1095,SERVICE#GENERAL
894,1096,SERVICE#GENERAL
895,1097,RESTAURANT#GENERAL
896,1098,"FOOD#QUALITY,FOOD#QUALITY"
897,1099,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
898,1100,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
899,1101,FOOD#QUALITY
900,1102,FOOD#PRICES
901,1103,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
902,1104,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
903,1105,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
904,1106,RESTAURANT#GENERAL
905,1107,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
906,1108,"SERVICE#GENERAL,SERVICE#GENERAL"
907,1109,"FOOD#QUALITY,FOOD#QUALITY"
908,1110,FOOD#QUALITY
909,1111,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
910,1112,AMBIENCE#GENERAL
911,1113,"LOCATION#GENERAL,LOCATION#GENERAL"
912,1114,"LOCATION#GENERAL,LOCATION#GENERAL"
913,1115,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
914,1117,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
915,1118,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
916,1119,FOOD#QUALITY
917,1120,RESTAURANT#PRICES
918,1121,FOOD#QUALITY
919,1122,FOOD#QUALITY
920,1123,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
921,1124,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
922,1126,SERVICE#GENERAL
923,1128,SERVICE#GENERAL
924,1129,RESTAURANT#GENERAL
925,1130,RESTAURANT#MISCELLANEOUS
926,1131,SERVICE#GENERAL
927,1132,RESTAURANT#GENERAL
928,1133,RESTAURANT#PRICES
929,1134,SERVICE#GENERAL
930,1135,RESTAURANT#GENERAL
931,1136,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
932,1137,RESTAURANT#GENERAL
933,1138,RESTAURANT#GENERAL
934,1139,"FOOD#QUALITY,FOOD#QUALITY"
935,1140,"SERVICE#GENERAL,SERVICE#GENERAL"
936,1141,RESTAURANT#GENERAL
937,1142,FOOD#STYLE_OPTIONS
938,1143,FOOD#QUALITY
939,1144,DRINKS#QUALITY
940,1145,SERVICE#GENERAL
941,1146,RESTAURANT#MISCELLANEOUS
942,1147,"RESTAURANT#PRICES,RESTAURANT#PRICES"
943,1148,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
944,1149,FOOD#QUALITY
945,1150,SERVICE#GENERAL
946,1151,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
947,1152,FOOD#QUALITY
948,1154,FOOD#QUALITY
949,1155,RESTAURANT#MISCELLANEOUS
950,1156,FOOD#QUALITY
951,1157,FOOD#QUALITY
952,1158,"FOOD#QUALITY,FOOD#QUALITY"
953,1159,FOOD#QUALITY
954,1161,FOOD#STYLE_OPTIONS
955,1162,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
956,1163,SERVICE#GENERAL
957,1165,FOOD#QUALITY
958,1166,FOOD#PRICES
959,1167,LOCATION#GENERAL
960,1168,RESTAURANT#GENERAL
961,1169,AMBIENCE#GENERAL
962,1170,"DRINKS#PRICES,DRINKS#PRICES,DRINKS#PRICES,DRINKS#PRICES,DRINKS#PRICES"
963,1171,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
964,1173,FOOD#QUALITY
965,1176,AMBIENCE#GENERAL
966,1177,RESTAURANT#GENERAL
967,1178,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
968,1179,SERVICE#GENERAL
969,1181,FOOD#QUALITY
970,1182,RESTAURANT#PRICES
971,1184,FOOD#QUALITY
972,1185,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
973,1187,RESTAURANT#GENERAL
974,1188,SERVICE#GENERAL
975,1190,"FOOD#QUALITY,FOOD#QUALITY"
976,1191,RESTAURANT#GENERAL
977,1192,AMBIENCE#GENERAL
978,1193,SERVICE#GENERAL
979,1194,FOOD#QUALITY
980,1195,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
981,1197,RESTAURANT#GENERAL
982,1198,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
983,1199,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
984,1200,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
985,1203,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
986,1204,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
987,1205,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
988,1206,"DRINKS#PRICES,DRINKS#PRICES,DRINKS#PRICES,DRINKS#PRICES,DRINKS#PRICES"
989,1208,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
990,1210,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
991,1212,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
992,1213,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
993,1214,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
994,1215,FOOD#QUALITY
995,1216,"FOOD#QUALITY,FOOD#QUALITY"
996,1218,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
997,1219,SERVICE#GENERAL
998,1220,FOOD#QUALITY
999,1221,RESTAURANT#GENERAL
1000,1222,"FOOD#QUALITY,FOOD#QUALITY"
1001,1223,"SERVICE#GENERAL,SERVICE#GENERAL"
1002,1225,FOOD#QUALITY
1003,1226,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1004,1227,AMBIENCE#GENERAL
1005,1228,RESTAURANT#PRICES
1006,1230,FOOD#QUALITY
1007,1231,FOOD#QUALITY
1008,1232,"FOOD#QUALITY,FOOD#QUALITY"
1009,1233,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1010,1234,"FOOD#PRICES,FOOD#PRICES"
1011,1235,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1012,1236,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1013,1237,FOOD#QUALITY
1014,1238,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1015,1239,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1016,1240,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1017,1241,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1018,1244,FOOD#PRICES
1019,1245,FOOD#QUALITY
1020,1247,FOOD#QUALITY
1021,1248,"FOOD#QUALITY,FOOD#QUALITY"
1022,1249,SERVICE#GENERAL
1023,1250,AMBIENCE#GENERAL
1024,1251,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1025,1252,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1026,1253,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1027,1254,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1028,1255,FOOD#QUALITY
1029,1257,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1030,1258,FOOD#QUALITY
1031,1259,RESTAURANT#GENERAL
1032,1260,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1033,1261,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1034,1262,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1035,1263,SERVICE#GENERAL
1036,1264,RESTAURANT#GENERAL
1037,1266,FOOD#QUALITY
1038,1267,FOOD#QUALITY
1039,1269,FOOD#PRICES
1040,1271,SERVICE#GENERAL
1041,1272,SERVICE#GENERAL
1042,1274,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1043,1275,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1044,1276,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1045,1277,RESTAURANT#GENERAL
1046,1278,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1047,1279,FOOD#QUALITY
1048,1280,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1049,1281,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1050,1282,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1051,1283,FOOD#QUALITY
1052,1284,RESTAURANT#PRICES
1053,1285,SERVICE#GENERAL
1054,1286,FOOD#QUALITY
1055,1287,FOOD#PRICES
1056,1288,FOOD#QUALITY
1057,1289,FOOD#STYLE_OPTIONS
1058,1290,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1059,1291,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1060,1292,"FOOD#QUALITY,FOOD#QUALITY"
1061,1293,FOOD#QUALITY
1062,1294,FOOD#STYLE_OPTIONS
1063,1295,SERVICE#GENERAL
1064,1296,FOOD#QUALITY
1065,1297,FOOD#QUALITY
1066,1298,FOOD#QUALITY
1067,1300,SERVICE#GENERAL
1068,1301,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1069,1303,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1070,1304,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1071,1306,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1072,1308,"FOOD#GENERAL,FOOD#GENERAL,FOOD#GENERAL,FOOD#GENERAL,FOOD#GENERAL"
1073,1309,FOOD#QUALITY
1074,1310,"SERVICE#GENERAL,SERVICE#GENERAL"
1075,1311,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1076,1312,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1077,1314,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1078,1317,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1079,1318,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1080,1319,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1081,1320,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1082,1321,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1083,1322,RESTAURANT#GENERAL
1084,1324,RESTAURANT#GENERAL
1085,1325,AMBIENCE#GENERAL
1086,1326,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1087,1327,FOOD#QUALITY
1088,1328,AMBIENCE#GENERAL
1089,1329,SERVICE#GENERAL
1090,1330,RESTAURANT#GENERAL
1091,1331,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1092,1332,DRINKS#QUALITY
1093,1333,DRINKS#QUALITY
1094,1334,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1095,1335,RESTAURANT#GENERAL
1096,1336,RESTAURANT#MISCELLANEOUS
1097,1339,AMBIENCE#GENERAL
1098,1340,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1099,1341,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1100,1342,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1101,1343,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1102,1344,SERVICE#GENERAL
1103,1346,FOOD#QUALITY
1104,1347,FOOD#STYLE_OPTIONS
1105,1348,RESTAURANT#PRICES
1106,1349,RESTAURANT#GENERAL
1107,1350,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1108,1351,FOOD#QUALITY
1109,1352,SERVICE#GENERAL
1110,1353,SERVICE#GENERAL
1111,1354,RESTAURANT#MISCELLANEOUS
1112,1355,AMBIENCE#GENERAL
1113,1356,SERVICE#GENERAL
1114,1357,FOOD#QUALITY
1115,1358,AMBIENCE#GENERAL
1116,1359,RESTAURANT#MISCELLANEOUS
1117,1360,RESTAURANT#MISCELLANEOUS
1118,1361,FOOD#QUALITY
1119,1362,"FOOD#QUALITY,FOOD#QUALITY"
1120,1365,FOOD#QUALITY
1121,1366,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1122,1367,RESTAURANT#PRICES
1123,1368,RESTAURANT#GENERAL
1124,1369,FOOD#QUALITY
1125,1370,RESTAURANT#PRICES
1126,1371,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1127,1372,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1128,1373,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1129,1375,RESTAURANT#MISCELLANEOUS
1130,1376,RESTAURANT#MISCELLANEOUS
1131,1377,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1132,1378,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1133,1379,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1134,1380,SERVICE#GENERAL
1135,1381,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1136,1382,RESTAURANT#GENERAL
1137,1383,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1138,1385,"FOOD#QUALITY,FOOD#QUALITY"
1139,1386,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1140,1387,"SERVICE#GENERAL,SERVICE#GENERAL"
1141,1388,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1142,1389,RESTAURANT#GENERAL
1143,1390,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1144,1391,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1145,1392,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1146,1393,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1147,1394,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1148,1396,RESTAURANT#GENERAL
1149,1398,FOOD#QUALITY
1150,1399,DRINKS#QUALITY
1151,1400,RESTAURANT#MISCELLANEOUS
1152,1402,FOOD#QUALITY
1153,1403,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1154,1404,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1155,1405,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1156,1407,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1157,1408,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1158,1409,"DRINKS#PRICES,DRINKS#PRICES,DRINKS#PRICES"
1159,1410,RESTAURANT#GENERAL
1160,1412,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1161,1414,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
